scientific_name,rank,taxonomic_status,common_name,AphiaID,WORMS url,WORMS Api url,LSID,Run script,kingdom,subkingdom,infrakingdom,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,section,subsection,superfamily,epifamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,species,subspecies,parent,codes,taxon_ID,images,Species List,MARINe Codes
Tritonioidea,SUPERFAMILY,ACCEPTED,,412595,http://www.marinespecies.org/aphia.php?p=taxdetails&id=412595,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/412595,urn:lsid:marinespecies.org:taxname:412595,https://airtable.com/tblLqtIyuwA7rbEC3/recUKRiw9p2FyPQCL?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Cladobranchia,,,,,Tritonioidea,,,,,,,,,,,Cladobranchia,,recUKRiw9p2FyPQCL,,,
Tritoniidae,FAMILY,ACCEPTED,,183,http://www.marinespecies.org/aphia.php?p=taxdetails&id=183,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/183,urn:lsid:marinespecies.org:taxname:183,https://airtable.com/tblLqtIyuwA7rbEC3/rec2SwvNaK7nEKOBC?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Cladobranchia,,,,,Tritonioidea,,Tritoniidae,,,,,,,,,Tritonioidea,,rec2SwvNaK7nEKOBC,,,
Tochuina,GENUS,ACCEPTED,,248350,http://www.marinespecies.org/aphia.php?p=taxdetails&id=248350,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/248350,urn:lsid:marinespecies.org:taxname:248350,https://airtable.com/tblLqtIyuwA7rbEC3/recruSTPTjFUw7F6V?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Cladobranchia,,,,,Tritonioidea,,Tritoniidae,,,,,Tochuina,,,,Tritoniidae,,recruSTPTjFUw7F6V,,,
Tochuina tetraquetra,SPECIES,UNACCEPTED,Orange peel nudibranch,1376424,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1376424,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/1376424,urn:lsid:marinespecies.org:taxname:1376424,https://airtable.com/tblLqtIyuwA7rbEC3/rec63OU6l8VaFb5iX?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Cladobranchia,,,,,Tritonioidea,,Tritoniidae,,,,,Tochuina,,Tochuina tetraquetra,,Tochuina,"toqt,toqt,TOCT",rec63OU6l8VaFb5iX,,,
Tritonia,GENUS,ACCEPTED,,138580,http://www.marinespecies.org/aphia.php?p=taxdetails&id=138580,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/138580,urn:lsid:marinespecies.org:taxname:138580,https://airtable.com/tblLqtIyuwA7rbEC3/recox8Q1dv77RvjtV?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Cladobranchia,,,,,Tritonioidea,,Tritoniidae,,,,,Tritonia,,,,Tritoniidae,,recox8Q1dv77RvjtV,,,
Tritonia tetraquetra,SPECIES,ACCEPTED,,851422,http://www.marinespecies.org/aphia.php?p=taxdetails&id=851422,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/851422,urn:lsid:marinespecies.org:taxname:851422,https://airtable.com/tblLqtIyuwA7rbEC3/recAcpIRuWwm1IwqZ?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Cladobranchia,,,,,Tritonioidea,,Tritoniidae,,,,,Tritonia,,Tritonia tetraquetra,,Tritonia,,recAcpIRuWwm1IwqZ,,,
Doridina,SUBORDER,ACCEPTED,,1052385,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1052385,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/1052385,urn:lsid:marinespecies.org:taxname:1052385,https://airtable.com/tblLqtIyuwA7rbEC3/rec9kUR5II0lwWAOe?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,,,,,,,,,,,,,,,,Nudibranchia,,rec9kUR5II0lwWAOe,,,
Doridoidei,INFRAORDER,ACCEPTED,,246038,http://www.marinespecies.org/aphia.php?p=taxdetails&id=246038,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/246038,urn:lsid:marinespecies.org:taxname:246038,https://airtable.com/tblLqtIyuwA7rbEC3/recfeWAN5RVFQJZaV?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,,,,,,,,,,,,Doridina,,recfeWAN5RVFQJZaV,,,
Chromodoridoidea,SUPERFAMILY,ACCEPTED,,1370609,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1370609,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/1370609,urn:lsid:marinespecies.org:taxname:1370609,https://airtable.com/tblLqtIyuwA7rbEC3/recpa2OfUkAtNTcyV?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Chromodoridoidea,,,,,,,,,,,Doridoidei,,recpa2OfUkAtNTcyV,,,
Cadlinidae,FAMILY,ACCEPTED,,151277,http://www.marinespecies.org/aphia.php?p=taxdetails&id=151277,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/151277,urn:lsid:marinespecies.org:taxname:151277,https://airtable.com/tblLqtIyuwA7rbEC3/recicI5U9FfgO3hoX?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Chromodoridoidea,,Cadlinidae,,,,,,,,,Chromodoridoidea,,recicI5U9FfgO3hoX,,,
Cadlina,GENUS,ACCEPTED,,137781,http://www.marinespecies.org/aphia.php?p=taxdetails&id=137781,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/137781,urn:lsid:marinespecies.org:taxname:137781,https://airtable.com/tblLqtIyuwA7rbEC3/reccLN5BJeVstTW4T?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Chromodoridoidea,,Cadlinidae,,,,,Cadlina,,,,Cadlinidae,,reccLN5BJeVstTW4T,,,
Cadlina modesta,SPECIES,ACCEPTED,,564148,http://www.marinespecies.org/aphia.php?p=taxdetails&id=564148,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/564148,urn:lsid:marinespecies.org:taxname:564148,https://airtable.com/tblLqtIyuwA7rbEC3/recC4M8qlJsbXnSfV?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Chromodoridoidea,,Cadlinidae,,,,,Cadlina,,Cadlina modesta,,Cadlina,CAMO,recC4M8qlJsbXnSfV,,,
Doridoidea,SUPERFAMILY,ACCEPTED,,173,http://www.marinespecies.org/aphia.php?p=taxdetails&id=173,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/173,urn:lsid:marinespecies.org:taxname:173,https://airtable.com/tblLqtIyuwA7rbEC3/recdMyU1NQKElmPX8?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Doridoidea,,,,,,,,,,,Doridoidei,,recdMyU1NQKElmPX8,,,
Discodorididae,FAMILY,ACCEPTED,,1761,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1761,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/1761,urn:lsid:marinespecies.org:taxname:1761,https://airtable.com/tblLqtIyuwA7rbEC3/recHnklfiilpt0TxV?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Doridoidea,,Discodorididae,,,,,,,,,Doridoidea,,recHnklfiilpt0TxV,,,
Diaulula,GENUS,ACCEPTED,,415291,http://www.marinespecies.org/aphia.php?p=taxdetails&id=415291,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/415291,urn:lsid:marinespecies.org:taxname:415291,https://airtable.com/tblLqtIyuwA7rbEC3/reczYvR9mvlUdD2kO?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Doridoidea,,Discodorididae,,,,,Diaulula,,,,Discodorididae,,reczYvR9mvlUdD2kO,,,
Diaulula sandiegensis,SPECIES,ACCEPTED,Leopard nudibranch,536817,http://www.marinespecies.org/aphia.php?p=taxdetails&id=536817,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/536817,urn:lsid:marinespecies.org:taxname:536817,https://airtable.com/tblLqtIyuwA7rbEC3/recfBhjKtYSDGKxMD?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Doridoidea,,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,Diaulula,"DIAS,dias,dias",recfBhjKtYSDGKxMD,,,
Peltodoris,GENUS,ACCEPTED,,225423,http://www.marinespecies.org/aphia.php?p=taxdetails&id=225423,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/225423,urn:lsid:marinespecies.org:taxname:225423,https://airtable.com/tblLqtIyuwA7rbEC3/reckynCeP8R7bEtDW?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Doridoidea,,Discodorididae,,,,,Peltodoris,,,,Discodorididae,,reckynCeP8R7bEtDW,,,
Peltodoris nobilis,SPECIES,ACCEPTED,Noble sea lemon,594422,http://www.marinespecies.org/aphia.php?p=taxdetails&id=594422,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/594422,urn:lsid:marinespecies.org:taxname:594422,https://airtable.com/tblLqtIyuwA7rbEC3/recMtcr0gDwJYgEA4?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Doridoidea,,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,Peltodoris,PENO,recMtcr0gDwJYgEA4,,,
Dorididae,FAMILY,ACCEPTED,Dorid nudibranch,9904,http://www.marinespecies.org/aphia.php?p=taxdetails&id=9904,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/9904,urn:lsid:marinespecies.org:taxname:9904,https://airtable.com/tblLqtIyuwA7rbEC3/recJmUArEl5z3OBnM?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Doridoidea,,Dorididae,,,,,,,,,Doridoidea,"DORI,DORW,dorw,dorw,DORY,DORY,dory,dory",recJmUArEl5z3OBnM,,,
Polyceroidea,SUPERFAMILY,ACCEPTED,,412569,http://www.marinespecies.org/aphia.php?p=taxdetails&id=412569,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/412569,urn:lsid:marinespecies.org:taxname:412569,https://airtable.com/tblLqtIyuwA7rbEC3/recsJtBIdk39R7DqI?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Polyceroidea,,,,,,,,,,,Doridoidei,,recsJtBIdk39R7DqI,,,
Polyceridae,FAMILY,ACCEPTED,,177,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/177,urn:lsid:marinespecies.org:taxname:177,https://airtable.com/tblLqtIyuwA7rbEC3/recF5G7rSNSYsE770?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Polyceroidea,,Polyceridae,,,,,,,,,Polyceroidea,,recF5G7rSNSYsE770,,,
Triophinae,SUBFAMILY,ACCEPTED,,412577,http://www.marinespecies.org/aphia.php?p=taxdetails&id=412577,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/412577,urn:lsid:marinespecies.org:taxname:412577,https://airtable.com/tblLqtIyuwA7rbEC3/recHGpqkQVqyG6yzq?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Polyceroidea,,Polyceridae,Triophinae,,,,,,,,Polyceridae,,recHGpqkQVqyG6yzq,,,
Triopha,GENUS,ACCEPTED,,531257,http://www.marinespecies.org/aphia.php?p=taxdetails&id=531257,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/531257,urn:lsid:marinespecies.org:taxname:531257,https://airtable.com/tblLqtIyuwA7rbEC3/rec6cnf7FcLd47GwY?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Polyceroidea,,Polyceridae,Triophinae,,,,Triopha,,,,Triophinae,,rec6cnf7FcLd47GwY,,,
Triopha catalinae,SPECIES,ACCEPTED,Clown nudibrach,531258,http://www.marinespecies.org/aphia.php?p=taxdetails&id=531258,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/531258,urn:lsid:marinespecies.org:taxname:531258,https://airtable.com/tblLqtIyuwA7rbEC3/recXbWOQWCQtSfgYO?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Nudibranchia,Doridina,Doridoidei,,,,Polyceroidea,,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,Triopha,"TRIC,TRIC,tric,tric",recXbWOQWCQtSfgYO,,,
Tectipleura,SUBTERCLASS,ACCEPTED,,1057250,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1057250,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/1057250,urn:lsid:marinespecies.org:taxname:1057250,https://airtable.com/tblLqtIyuwA7rbEC3/recQdZxKOugYeaTpO?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,,,,,,,,,,,,,,,,,,,Euthyneura,,recQdZxKOugYeaTpO,,,
Cephalaspidea,ORDER,ACCEPTED,,154,http://www.marinespecies.org/aphia.php?p=taxdetails&id=154,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/154,urn:lsid:marinespecies.org:taxname:154,https://airtable.com/tblLqtIyuwA7rbEC3/recPuCBaGkkfBPkAx?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,,Cephalaspidea,,,,,,,,,,,,,,,,,Tectipleura,,recPuCBaGkkfBPkAx,,,
Haminoeoidea,SUPERFAMILY,ACCEPTED,,411892,http://www.marinespecies.org/aphia.php?p=taxdetails&id=411892,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/411892,urn:lsid:marinespecies.org:taxname:411892,https://airtable.com/tblLqtIyuwA7rbEC3/rec0ciyAwOonpaGn5?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,,Cephalaspidea,,,,,,Haminoeoidea,,,,,,,,,,,Cephalaspidea,,rec0ciyAwOonpaGn5,,,
Haminoeidae,FAMILY,ACCEPTED,,23052,http://www.marinespecies.org/aphia.php?p=taxdetails&id=23052,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/23052,urn:lsid:marinespecies.org:taxname:23052,https://airtable.com/tblLqtIyuwA7rbEC3/recnnG7F98NTXxGUn?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,,Cephalaspidea,,,,,,Haminoeoidea,,Haminoeidae,,,,,,,,,Haminoeoidea,,recnnG7F98NTXxGUn,,,
Haminoea,GENUS,ACCEPTED,Bubble snail,138054,http://www.marinespecies.org/aphia.php?p=taxdetails&id=138054,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/138054,urn:lsid:marinespecies.org:taxname:138054,https://airtable.com/tblLqtIyuwA7rbEC3/recnQbJhnkHQ8XrbR?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,,Cephalaspidea,,,,,,Haminoeoidea,,Haminoeidae,,,,,Haminoea,,,,Haminoeidae,"HAMI,HAMI,hami,BSEG",recnQbJhnkHQ8XrbR,,,
Eupulmonata,SUPERORDER,ACCEPTED,,412657,http://www.marinespecies.org/aphia.php?p=taxdetails&id=412657,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/412657,urn:lsid:marinespecies.org:taxname:412657,https://airtable.com/tblLqtIyuwA7rbEC3/reclgB3qmWq6kudOW?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,,,,,,,,,,,,,,,,,,Tectipleura,,reclgB3qmWq6kudOW,,,
Systellommatophora,ORDER,ACCEPTED,,1772,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1772,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/1772,urn:lsid:marinespecies.org:taxname:1772,https://airtable.com/tblLqtIyuwA7rbEC3/rec1B0fEFrNdfxFwW?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Systellommatophora,,,,,,,,,,,,,,,,,Eupulmonata,,rec1B0fEFrNdfxFwW,,,
Onchidioidea,SUPERFAMILY,ACCEPTED,,196317,http://www.marinespecies.org/aphia.php?p=taxdetails&id=196317,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/196317,urn:lsid:marinespecies.org:taxname:196317,https://airtable.com/tblLqtIyuwA7rbEC3/reciPwrhsjkSHgMWo?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Systellommatophora,,,,,,Onchidioidea,,,,,,,,,,,Systellommatophora,,reciPwrhsjkSHgMWo,,,
Onchidiidae,FAMILY,ACCEPTED,,1773,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1773,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/1773,urn:lsid:marinespecies.org:taxname:1773,https://airtable.com/tblLqtIyuwA7rbEC3/recgCKwJ36d0HoIyL?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Systellommatophora,,,,,,Onchidioidea,,Onchidiidae,,,,,,,,,Onchidioidea,,recgCKwJ36d0HoIyL,,,
Onchidella,GENUS,ACCEPTED,,138283,http://www.marinespecies.org/aphia.php?p=taxdetails&id=138283,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/138283,urn:lsid:marinespecies.org:taxname:138283,https://airtable.com/tblLqtIyuwA7rbEC3/rec5aWQ9y1lIf8X4c?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Systellommatophora,,,,,,Onchidioidea,,Onchidiidae,,,,,Onchidella,,,,Onchidiidae,,rec5aWQ9y1lIf8X4c,,,
Onchidella borealis,SPECIES,ACCEPTED,Leather limpet,446167,http://www.marinespecies.org/aphia.php?p=taxdetails&id=446167,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/446167,urn:lsid:marinespecies.org:taxname:446167,https://airtable.com/tblLqtIyuwA7rbEC3/recnV6Kj9LPoagbg1?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Systellommatophora,,,,,,Onchidioidea,,Onchidiidae,,,,,Onchidella,,Onchidella borealis,,Onchidella,ONBO,recnV6Kj9LPoagbg1,,,
Sacoglossa,SUPERORDER,ACCEPTED,,167,http://www.marinespecies.org/aphia.php?p=taxdetails&id=167,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/167,urn:lsid:marinespecies.org:taxname:167,https://airtable.com/tblLqtIyuwA7rbEC3/recnAOpkktTLaI05c?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Sacoglossa,,,,,,,,,,,,,,,,,,Tectipleura,,recnAOpkktTLaI05c,,,
Plakobranchoidea,SUPERFAMILY,ACCEPTED,,411959,http://www.marinespecies.org/aphia.php?p=taxdetails&id=411959,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/411959,urn:lsid:marinespecies.org:taxname:411959,https://airtable.com/tblLqtIyuwA7rbEC3/recneZYdY2upkRchW?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Sacoglossa,,,,,,,Plakobranchoidea,,,,,,,,,,,Sacoglossa,,recneZYdY2upkRchW,,,
Hermaeidae,FAMILY,ACCEPTED,,23055,http://www.marinespecies.org/aphia.php?p=taxdetails&id=23055,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/23055,urn:lsid:marinespecies.org:taxname:23055,https://airtable.com/tblLqtIyuwA7rbEC3/rec5dSOqNt7CdtyQQ?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Sacoglossa,,,,,,,Plakobranchoidea,,Hermaeidae,,,,,,,,,Plakobranchoidea,,rec5dSOqNt7CdtyQQ,,,
Aplysiopsis,GENUS,ACCEPTED,,138060,http://www.marinespecies.org/aphia.php?p=taxdetails&id=138060,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/138060,urn:lsid:marinespecies.org:taxname:138060,https://airtable.com/tblLqtIyuwA7rbEC3/recGuIy7qBqyGZxLi?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Sacoglossa,,,,,,,Plakobranchoidea,,Hermaeidae,,,,,Aplysiopsis,,,,Hermaeidae,,recGuIy7qBqyGZxLi,,,
Aplysiopsis enteromorphae,SPECIES,ACCEPTED,Green alga sacoglossid,494528,http://www.marinespecies.org/aphia.php?p=taxdetails&id=494528,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/494528,urn:lsid:marinespecies.org:taxname:494528,https://airtable.com/tblLqtIyuwA7rbEC3/rec9hsDjkXetOU6si?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Sacoglossa,,,,,,,Plakobranchoidea,,Hermaeidae,,,,,Aplysiopsis,,Aplysiopsis enteromorphae,,Aplysiopsis,APLE,rec9hsDjkXetOU6si,,,
Patellogastropoda,SUBCLASS,ACCEPTED,,382158,http://www.marinespecies.org/aphia.php?p=taxdetails&id=382158,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/382158,urn:lsid:marinespecies.org:taxname:382158,https://airtable.com/tblLqtIyuwA7rbEC3/recncfwgACNHNzeeb?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Patellogastropoda,,,,,,,,,,,,,,,,,,,,,Gastropoda,,recncfwgACNHNzeeb,,,
Lottioidea,SUPERFAMILY,ACCEPTED,,391063,http://www.marinespecies.org/aphia.php?p=taxdetails&id=391063,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/391063,urn:lsid:marinespecies.org:taxname:391063,https://airtable.com/tblLqtIyuwA7rbEC3/recsEPsdaVqjC3QeI?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Patellogastropoda,,,,,,,,,,Lottioidea,,,,,,,,,,,Patellogastropoda,,recsEPsdaVqjC3QeI,,,
Acmaeidae,FAMILY,ACCEPTED,,114,http://www.marinespecies.org/aphia.php?p=taxdetails&id=114,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/114,urn:lsid:marinespecies.org:taxname:114,https://airtable.com/tblLqtIyuwA7rbEC3/reczsCbobntmvIR2J?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Patellogastropoda,,,,,,,,,,Lottioidea,,Acmaeidae,,,,,,,,,Lottioidea,,reczsCbobntmvIR2J,,,
Acmaea,GENUS,ACCEPTED,,137616,http://www.marinespecies.org/aphia.php?p=taxdetails&id=137616,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/137616,urn:lsid:marinespecies.org:taxname:137616,https://airtable.com/tblLqtIyuwA7rbEC3/rec8YS5dS4TQ4MjNB?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Patellogastropoda,,,,,,,,,,Lottioidea,,Acmaeidae,,,,,Acmaea,,,,Acmaeidae,,rec8YS5dS4TQ4MjNB,,,
Acmaea mitra,SPECIES,ACCEPTED,White-cap limpet,456582,http://www.marinespecies.org/aphia.php?p=taxdetails&id=456582,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/456582,urn:lsid:marinespecies.org:taxname:456582,https://airtable.com/tblLqtIyuwA7rbEC3/recE9f168P653YC1c?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Patellogastropoda,,,,,,,,,,Lottioidea,,Acmaeidae,,,,,Acmaea,,Acmaea mitra,,Acmaea,ACMI,recE9f168P653YC1c,,,
Lottiidae,FAMILY,ACCEPTED,,7173,http://www.marinespecies.org/aphia.php?p=taxdetails&id=7173,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/7173,urn:lsid:marinespecies.org:taxname:7173,https://airtable.com/tblLqtIyuwA7rbEC3/rec0nzCtHeou7MFAX?blocks=bli5ItEhTDGAFc32p,Animalia,,,Mollusca,,,,Gastropoda,Patellogastropoda,,,,,,,,,,Lottioidea,,Lottiidae,,,,,,,,,Lottioidea,,rec0nzCtHeou7MFAX,,,
